Statistics by Municipality:
Malone (Village): Total: 5, Poor: 0, Percentage: 0.00%
Moira (Town): Total: 21, Poor: 6, Percentage: 28.57%
Santa Clara (Town): Total: 7, Poor: 0, Percentage: 0.00%
Tupper Lake (Town): Total: 2, Poor: 1, Percentage: 50.00%
Tupper Lake (Village): Total: 3, Poor: 1, Percentage: 33.33%
Waverly (Town): Total: 4, Poor: 2, Percentage: 50.00%
Westville (Town): Total: 8, Poor: 0, Percentage: 0.00%
Bleecker (Town): Total: 5, Poor: 1, Percentage: 20.00%
Broadalbin (Town): Total: 10, Poor: 1, Percentage: 10.00%
Broadalbin (Village): Total: 4, Poor: 0, Percentage: 0.00%
Caroga (Town): Total: 7, Poor: 1, Percentage: 14.29%
Dolgeville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Ephratah (Town): Total: 7, Poor: 2, Percentage: 28.57%
Gloversville (City): Total: 9, Poor: 0, Percentage: 0.00%
Johnstown (City): Total: 10, Poor: 2, Percentage: 20.00%
Johnstown (Town): Total: 10, Poor: 3, Percentage: 30.00%
Mayfield (Town): Total: 6, Poor: 0, Percentage: 0.00%
Northampton (Town): Total: 1, Poor: 0, Percentage: 0.00%
Northville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Oppenheim (Town): Total: 9, Poor: 2, Percentage: 22.22%
Perth (Town): Total: 5, Poor: 1, Percentage: 20.00%
Stratford (Town): Total: 11, Poor: 2, Percentage: 18.18%
Alabama (Town): Total: 10, Poor: 5, Percentage: 50.00%
Alexander (Town): Total: 19, Poor: 3, Percentage: 15.79%
Alexander (Village): Total: 1, Poor: 0, Percentage: 0.00%
Batavia (City): Total: 4, Poor: 2, Percentage: 50.00%
Batavia (Town): Total: 14, Poor: 1, Percentage: 7.14%
Bergen (Town): Total: 9, Poor: 1, Percentage: 11.11%
Bethany (Town): Total: 14, Poor: 3, Percentage: 21.43%
Byron (Town): Total: 11, Poor: 1, Percentage: 9.09%
Corfu (Village): Total: 1, Poor: 0, Percentage: 0.00%
Darien (Town): Total: 11, Poor: 2, Percentage: 18.18%
Elba (Town): Total: 6, Poor: 1, Percentage: 16.67%
Le Roy (Town): Total: 9, Poor: 1, Percentage: 11.11%
Le Roy (Village): Total: 3, Poor: 0, Percentage: 0.00%
Oakfield (Town): Total: 8, Poor: 0, Percentage: 0.00%
Pavilion (Town): Total: 5, Poor: 0, Percentage: 0.00%
Pembroke (Town): Total: 21, Poor: 4, Percentage: 19.05%
Stafford (Town): Total: 17, Poor: 3, Percentage: 17.65%
Athens (Town): Total: 3, Poor: 0, Percentage: 0.00%
Athens (Village): Total: 1, Poor: 0, Percentage: 0.00%
Cairo (Town): Total: 22, Poor: 3, Percentage: 13.64%
Catskill (Town): Total: 33, Poor: 5, Percentage: 15.15%
Catskill (Village): Total: 6, Poor: 1, Percentage: 16.67%
Coxsackie (Town): Total: 19, Poor: 1, Percentage: 5.26%
Coxsackie (Village): Total: 1, Poor: 0, Percentage: 0.00%
Durham (Town): Total: 24, Poor: 4, Percentage: 16.67%
Greenville (Town): Total: 17, Poor: 3, Percentage: 17.65%
Halcott (Town): Total: 3, Poor: 0, Percentage: 0.00%
Hunter (Town): Total: 29, Poor: 2, Percentage: 6.90%
Hunter (Village): Total: 3, Poor: 1, Percentage: 33.33%
Jewett (Town): Total: 12, Poor: 0, Percentage: 0.00%
Lexington (Town): Total: 22, Poor: 4, Percentage: 18.18%
New Baltimore (Town): Total: 12, Poor: 0, Percentage: 0.00%
Prattsville (Town): Total: 4, Poor: 0, Percentage: 0.00%
Tannersville (Village): Total: 4, Poor: 0, Percentage: 0.00%
Windham (Town): Total: 18, Poor: 2, Percentage: 11.11%
Arietta (Town): Total: 13, Poor: 7, Percentage: 53.85%
Benson (Town): Total: 5, Poor: 1, Percentage: 20.00%
Hope (Town): Total: 3, Poor: 0, Percentage: 0.00%
Indian Lake (Town): Total: 16, Poor: 0, Percentage: 0.00%
Inlet (Town): Total: 6, Poor: 1, Percentage: 16.67%
Lake Pleasant (Town): Total: 6, Poor: 1, Percentage: 16.67%
Long Lake (Town): Total: 12, Poor: 1, Percentage: 8.33%
Morehouse (Town): Total: 7, Poor: 3, Percentage: 42.86%
Speculator (Village): Total: 3, Poor: 0, Percentage: 0.00%
Wells (Town): Total: 14, Poor: 1, Percentage: 7.14%
Cold Brook (Village): Total: 2, Poor: 0, Percentage: 0.00%
Columbia (Town): Total: 2, Poor: 0, Percentage: 0.00%
Danube (Town): Total: 17, Poor: 3, Percentage: 17.65%
Fairfield (Town): Total: 3, Poor: 0, Percentage: 0.00%
Frankfort (Town): Total: 29, Poor: 1, Percentage: 3.45%
Frankfort (Village): Total: 2, Poor: 1, Percentage: 50.00%
German Flatts (Town): Total: 15, Poor: 0, Percentage: 0.00%
Herkimer (Town): Total: 10, Poor: 0, Percentage: 0.00%
Herkimer (Village): Total: 8, Poor: 2, Percentage: 25.00%
Ilion (Village): Total: 9, Poor: 0, Percentage: 0.00%
Litchfield (Town): Total: 4, Poor: 0, Percentage: 0.00%
Little Falls (City): Total: 5, Poor: 1, Percentage: 20.00%
Little Falls (Town): Total: 4, Poor: 0, Percentage: 0.00%
Manheim (Town): Total: 10, Poor: 0, Percentage: 0.00%
Middleville (Village): Total: 4, Poor: 0, Percentage: 0.00%
Mohawk (Village): Total: 3, Poor: 0, Percentage: 0.00%
Newport (Town): Total: 8, Poor: 0, Percentage: 0.00%
Newport (Village): Total: 1, Poor: 0, Percentage: 0.00%
Norway (Town): Total: 5, Poor: 1, Percentage: 20.00%
Ohio (Town): Total: 20, Poor: 1, Percentage: 5.00%
Poland (Village): Total: 1, Poor: 0, Percentage: 0.00%
Russia (Town): Total: 10, Poor: 0, Percentage: 0.00%
Salisbury (Town): Total: 14, Poor: 2, Percentage: 14.29%
Schuyler (Town): Total: 25, Poor: 5, Percentage: 20.00%
Stark (Town): Total: 9, Poor: 2, Percentage: 22.22%
Webb (Town): Total: 10, Poor: 1, Percentage: 10.00%
West Winfield (Village): Total: 1, Poor: 1, Percentage: 100.00%
Winfield (Town): Total: 7, Poor: 0, Percentage: 0.00%
Adams (Town): Total: 11, Poor: 0, Percentage: 0.00%
Adams (Village): Total: 9, Poor: 3, Percentage: 33.33%
Alexandria Bay (Village): Total: 1, Poor: 0, Percentage: 0.00%
Alexandria (Town): Total: 17, Poor: 2, Percentage: 11.76%
Antwerp (Town): Total: 4, Poor: 1, Percentage: 25.00%
Antwerp (Village): Total: 1, Poor: 0, Percentage: 0.00%
Black River (Village): Total: 3, Poor: 0, Percentage: 0.00%
Brownville (Town): Total: 7, Poor: 0, Percentage: 0.00%
Brownville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Cape Vincent (Town): Total: 5, Poor: 0, Percentage: 0.00%
Carthage (Village): Total: 1, Poor: 0, Percentage: 0.00%
Champion (Town): Total: 3, Poor: 1, Percentage: 33.33%
Chaumont (Village): Total: 2, Poor: 2, Percentage: 100.00%
Clayton (Town): Total: 7, Poor: 1, Percentage: 14.29%
Clayton (Village): Total: 2, Poor: 1, Percentage: 50.00%
Deferiet (Village): Total: 3, Poor: 1, Percentage: 33.33%
Dexter (Village): Total: 2, Poor: 0, Percentage: 0.00%
Ellisburg (Town): Total: 43, Poor: 7, Percentage: 16.28%
Ellisburg (Village): Total: 3, Poor: 0, Percentage: 0.00%
Evans Mills (Village): Total: 1, Poor: 0, Percentage: 0.00%
Henderson (Town): Total: 7, Poor: 2, Percentage: 28.57%
Hounsfield (Town): Total: 13, Poor: 2, Percentage: 15.38%
Le Ray (Town): Total: 11, Poor: 0, Percentage: 0.00%
Lorraine (Town): Total: 9, Poor: 0, Percentage: 0.00%
Lyme (Town): Total: 4, Poor: 1, Percentage: 25.00%
Mannsville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Orleans (Town): Total: 19, Poor: 1, Percentage: 5.26%
Pamelia (Town): Total: 19, Poor: 1, Percentage: 5.26%
Philadelphia (Town): Total: 7, Poor: 2, Percentage: 28.57%
Philadelphia (Village): Total: 4, Poor: 1, Percentage: 25.00%
Rodman (Town): Total: 19, Poor: 5, Percentage: 26.32%
Rutland (Town): Total: 12, Poor: 2, Percentage: 16.67%
Theresa (Town): Total: 6, Poor: 0, Percentage: 0.00%
Theresa (Village): Total: 3, Poor: 0, Percentage: 0.00%
Watertown (City): Total: 10, Poor: 3, Percentage: 30.00%
Watertown (Town): Total: 15, Poor: 0, Percentage: 0.00%
Wilna (Town): Total: 5, Poor: 0, Percentage: 0.00%
Worth (Town): Total: 1, Poor: 0, Percentage: 0.00%
Constableville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Copenhagen (Village): Total: 1, Poor: 0, Percentage: 0.00%
Croghan (Town): Total: 16, Poor: 3, Percentage: 18.75%
Croghan (Village): Total: 3, Poor: 0, Percentage: 0.00%
Denmark (Town): Total: 6, Poor: 3, Percentage: 50.00%
Diana (Town): Total: 8, Poor: 3, Percentage: 37.50%
Greig (Town): Total: 10, Poor: 2, Percentage: 20.00%
Harrisburg (Town): Total: 7, Poor: 5, Percentage: 71.43%
Harrisville (Village): Total: 4, Poor: 0, Percentage: 0.00%
Leyden (Town): Total: 10, Poor: 2, Percentage: 20.00%
Lowville (Town): Total: 14, Poor: 3, Percentage: 21.43%
Lowville (Village): Total: 4, Poor: 0, Percentage: 0.00%
Lyonsdale (Town): Total: 8, Poor: 1, Percentage: 12.50%
Lyons Falls (Village): Total: 6, Poor: 0, Percentage: 0.00%
Martinsburg (Town): Total: 15, Poor: 2, Percentage: 13.33%
Montague (Town): Total: 7, Poor: 0, Percentage: 0.00%
New Bremen (Town): Total: 6, Poor: 0, Percentage: 0.00%
Osceola (Town): Total: 7, Poor: 1, Percentage: 14.29%
Pinckney (Town): Total: 6, Poor: 3, Percentage: 50.00%
Port Leyden (Village): Total: 1, Poor: 0, Percentage: 0.00%
Turin (Town): Total: 2, Poor: 1, Percentage: 50.00%
Turin (Village): Total: 1, Poor: 0, Percentage: 0.00%
Watson (Town): Total: 2, Poor: 0, Percentage: 0.00%
West Turin (Town): Total: 14, Poor: 3, Percentage: 21.43%
Avon (Town): Total: 14, Poor: 0, Percentage: 0.00%
Conesus (Town): Total: 3, Poor: 0, Percentage: 0.00%
Dansville (Village): Total: 3, Poor: 0, Percentage: 0.00%
Geneseo (Town): Total: 9, Poor: 0, Percentage: 0.00%
Groveland (Town): Total: 20, Poor: 1, Percentage: 5.00%
Leicester (Town): Total: 11, Poor: 2, Percentage: 18.18%
Lima (Town): Total: 3, Poor: 0, Percentage: 0.00%
Lima (Village): Total: 1, Poor: 0, Percentage: 0.00%
Livonia (Town): Total: 8, Poor: 1, Percentage: 12.50%
Mount Morris (Town): Total: 6, Poor: 0, Percentage: 0.00%
Mount Morris (Village): Total: 1, Poor: 0, Percentage: 0.00%
North Dansville (Town): Total: 16, Poor: 1, Percentage: 6.25%
Nunda (Town): Total: 5, Poor: 0, Percentage: 0.00%
Nunda (Village): Total: 4, Poor: 0, Percentage: 0.00%
Ossian (Town): Total: 8, Poor: 0, Percentage: 0.00%
Portage (Town): Total: 8, Poor: 0, Percentage: 0.00%
Sparta (Town): Total: 4, Poor: 0, Percentage: 0.00%
Springwater (Town): Total: 5, Poor: 0, Percentage: 0.00%
West Bloomfield (Town): Total: 5, Poor: 0, Percentage: 0.00%
West Sparta (Town): Total: 16, Poor: 1, Percentage: 6.25%
York (Town): Total: 13, Poor: 1, Percentage: 7.69%
Brookfield (Town): Total: 8, Poor: 0, Percentage: 0.00%
Canastota (Village): Total: 12, Poor: 3, Percentage: 25.00%
Cazenovia (Town): Total: 8, Poor: 1, Percentage: 12.50%
Cazenovia (Village): Total: 5, Poor: 0, Percentage: 0.00%
Chittenango (Village): Total: 4, Poor: 0, Percentage: 0.00%
Deruyter (Town): Total: 13, Poor: 0, Percentage: 0.00%
Deruyter (Village): Total: 3, Poor: 0, Percentage: 0.00%
Eaton (Town): Total: 7, Poor: 1, Percentage: 14.29%
Fenner (Town): Total: 2, Poor: 0, Percentage: 0.00%
Georgetown (Town): Total: 6, Poor: 0, Percentage: 0.00%
Hamilton (Town): Total: 11, Poor: 1, Percentage: 9.09%
Lebanon (Town): Total: 14, Poor: 2, Percentage: 14.29%
Lenox (Town): Total: 10, Poor: 3, Percentage: 30.00%
Lincoln (Town): Total: 6, Poor: 0, Percentage: 0.00%
Madison (Town): Total: 3, Poor: 0, Percentage: 0.00%
Morrisville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Munnsville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Nelson (Town): Total: 1, Poor: 1, Percentage: 100.00%
Oneida (City): Total: 17, Poor: 5, Percentage: 29.41%
Sherrill (City): Total: 6, Poor: 0, Percentage: 0.00%
Smithfield (Town): Total: 6, Poor: 0, Percentage: 0.00%
Stockbridge (Town): Total: 4, Poor: 0, Percentage: 0.00%
Sullivan (Town): Total: 31, Poor: 5, Percentage: 16.13%
Wampsville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Brockport (Village): Total: 3, Poor: 0, Percentage: 0.00%
Chili (Town): Total: 30, Poor: 7, Percentage: 23.33%
Churchville (Village): Total: 4, Poor: 0, Percentage: 0.00%
Clarkson (Town): Total: 15, Poor: 0, Percentage: 0.00%
East Rochester (Village): Total: 1, Poor: 0, Percentage: 0.00%
Fairport (Village): Total: 8, Poor: 1, Percentage: 12.50%
Gates (Town): Total: 53, Poor: 4, Percentage: 7.55%
Greece (Town): Total: 73, Poor: 7, Percentage: 9.59%
Hamlin (Town): Total: 24, Poor: 2, Percentage: 8.33%
Henrietta (Town): Total: 32, Poor: 3, Percentage: 9.38%
Hilton (Village): Total: 1, Poor: 0, Percentage: 0.00%
Honeoye Falls (Village): Total: 4, Poor: 0, Percentage: 0.00%
Irondequoit (Town): Total: 21, Poor: 4, Percentage: 19.05%
Mendon (Town): Total: 14, Poor: 0, Percentage: 0.00%
Ogden (Town): Total: 14, Poor: 2, Percentage: 14.29%
Parma (Town): Total: 21, Poor: 1, Percentage: 4.76%
Penfield (Town): Total: 13, Poor: 0, Percentage: 0.00%
Perinton (Town): Total: 24, Poor: 2, Percentage: 8.33%
Pittsford (Town): Total: 17, Poor: 0, Percentage: 0.00%
Pittsford (Village): Total: 3, Poor: 2, Percentage: 66.67%
Riga (Town): Total: 11, Poor: 2, Percentage: 18.18%
Rochester (City): Total: 97, Poor: 10, Percentage: 10.31%
Rush (Town): Total: 16, Poor: 1, Percentage: 6.25%
Scottsville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Spencerport (Village): Total: 2, Poor: 2, Percentage: 100.00%
Sweden (Town): Total: 3, Poor: 0, Percentage: 0.00%
Webster (Town): Total: 26, Poor: 0, Percentage: 0.00%
Webster (Village): Total: 2, Poor: 0, Percentage: 0.00%
Wheatland (Town): Total: 14, Poor: 1, Percentage: 7.14%
Ames (Village): Total: 1, Poor: 0, Percentage: 0.00%
Amsterdam (City): Total: 32, Poor: 4, Percentage: 12.50%
Amsterdam (Town): Total: 11, Poor: 2, Percentage: 18.18%
Canajoharie (Town): Total: 18, Poor: 1, Percentage: 5.56%
Canajoharie (Village): Total: 8, Poor: 2, Percentage: 25.00%
Charleston (Town): Total: 5, Poor: 1, Percentage: 20.00%
Florida (Town): Total: 19, Poor: 1, Percentage: 5.26%
Fonda (Village): Total: 2, Poor: 1, Percentage: 50.00%
Fort Johnson (Village): Total: 2, Poor: 1, Percentage: 50.00%
Fort Plain (Village): Total: 7, Poor: 1, Percentage: 14.29%
Fultonville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Glen (Town): Total: 19, Poor: 0, Percentage: 0.00%
Hagaman (Village): Total: 2, Poor: 0, Percentage: 0.00%
Minden (Town): Total: 24, Poor: 2, Percentage: 8.33%
Mohawk (Town): Total: 7, Poor: 0, Percentage: 0.00%
Nelliston (Village): Total: 1, Poor: 0, Percentage: 0.00%
Palatine (Town): Total: 9, Poor: 2, Percentage: 22.22%
Root (Town): Total: 20, Poor: 1, Percentage: 5.00%
St. Johnsville (Town): Total: 9, Poor: 0, Percentage: 0.00%
St. Johnsville (Village): Total: 5, Poor: 1, Percentage: 20.00%
Atlantic Beach (Village): Total: 1, Poor: 0, Percentage: 0.00%
East Hills (Village): Total: 9, Poor: 0, Percentage: 0.00%
East Rockaway (Village): Total: 1, Poor: 0, Percentage: 0.00%
Freeport (Village): Total: 3, Poor: 0, Percentage: 0.00%
Glen Cove (City): Total: 4, Poor: 0, Percentage: 0.00%
Great Neck Plaza (Village): Total: 3, Poor: 2, Percentage: 66.67%
Hempstead (Town): Total: 146, Poor: 0, Percentage: 0.00%
Hewlett Harbor (Village): Total: 1, Poor: 1, Percentage: 100.00%
Lake Success (Village): Total: 4, Poor: 0, Percentage: 0.00%
Lawrence (Village): Total: 4, Poor: 0, Percentage: 0.00%
Long Beach (City): Total: 5, Poor: 0, Percentage: 0.00%
Mill Neck (Village): Total: 1, Poor: 0, Percentage: 0.00%
Mineola (Village): Total: 1, Poor: 0, Percentage: 0.00%
North Hempstead (Town): Total: 17, Poor: 0, Percentage: 0.00%
North Hills (Village): Total: 7, Poor: 0, Percentage: 0.00%
Old Westbury (Village): Total: 12, Poor: 0, Percentage: 0.00%
Oyster Bay (Town): Total: 70, Poor: 0, Percentage: 0.00%
Rockville Centre (Village): Total: 5, Poor: 0, Percentage: 0.00%
Roslyn (Village): Total: 1, Poor: 0, Percentage: 0.00%
Saddle Rock (Village): Total: 2, Poor: 0, Percentage: 0.00%
Sands Point (Village): Total: 1, Poor: 0, Percentage: 0.00%
Thomaston (Village): Total: 1, Poor: 0, Percentage: 0.00%
Valley Stream (Village): Total: 8, Poor: 0, Percentage: 0.00%
Westbury (Village): Total: 18, Poor: 0, Percentage: 0.00%
Barker (Village): Total: 1, Poor: 0, Percentage: 0.00%
Cambria (Town): Total: 3, Poor: 0, Percentage: 0.00%
Hartland (Town): Total: 17, Poor: 1, Percentage: 5.88%
Lewiston (Town): Total: 24, Poor: 1, Percentage: 4.17%
Lewiston (Village): Total: 3, Poor: 0, Percentage: 0.00%
Lockport (City): Total: 9, Poor: 1, Percentage: 11.11%
Lockport (Town): Total: 19, Poor: 1, Percentage: 5.26%
Middleport (Village): Total: 5, Poor: 0, Percentage: 0.00%
Newfane (Town): Total: 12, Poor: 1, Percentage: 8.33%
Niagara Falls (City): Total: 55, Poor: 1, Percentage: 1.82%
Niagara (Town): Total: 9, Poor: 0, Percentage: 0.00%
North Tonawanda (City): Total: 3, Poor: 0, Percentage: 0.00%
Pendleton (Town): Total: 12, Poor: 1, Percentage: 8.33%
Porter (Town): Total: 25, Poor: 6, Percentage: 24.00%
Royalton (Town): Total: 23, Poor: 4, Percentage: 17.39%
Somerset (Town): Total: 15, Poor: 1, Percentage: 6.67%
Wheatfield (Town): Total: 18, Poor: 2, Percentage: 11.11%
Wilson (Town): Total: 13, Poor: 2, Percentage: 15.38%
Youngstown (Village): Total: 1, Poor: 0, Percentage: 0.00%
Annsville (Town): Total: 16, Poor: 1, Percentage: 6.25%
Augusta (Town): Total: 2, Poor: 1, Percentage: 50.00%
Ava (Town): Total: 3, Poor: 0, Percentage: 0.00%
Barneveld (Village): Total: 3, Poor: 0, Percentage: 0.00%
Boonville (Town): Total: 23, Poor: 1, Percentage: 4.35%
Boonville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Bridgewater (Town): Total: 1, Poor: 0, Percentage: 0.00%
Bridgewater (Village): Total: 1, Poor: 1, Percentage: 100.00%
Camden (Town): Total: 12, Poor: 1, Percentage: 8.33%
Camden (Village): Total: 6, Poor: 0, Percentage: 0.00%
Clayville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Clinton (Village): Total: 1, Poor: 1, Percentage: 100.00%
Deerfield (Town): Total: 13, Poor: 0, Percentage: 0.00%
Florence (Town): Total: 5, Poor: 1, Percentage: 20.00%
Floyd (Town): Total: 6, Poor: 1, Percentage: 16.67%
Forestport (Town): Total: 12, Poor: 5, Percentage: 41.67%
Holland Patent (Village): Total: 1, Poor: 0, Percentage: 0.00%
Kirkland (Town): Total: 9, Poor: 0, Percentage: 0.00%
Lee (Town): Total: 12, Poor: 1, Percentage: 8.33%
Marcy (Town): Total: 26, Poor: 0, Percentage: 0.00%
Marshall (Town): Total: 9, Poor: 0, Percentage: 0.00%
New Hartford (Town): Total: 20, Poor: 2, Percentage: 10.00%
New Hartford (Village): Total: 2, Poor: 0, Percentage: 0.00%
New York Mills (Village): Total: 2, Poor: 0, Percentage: 0.00%
Oneida Castle (Village): Total: 2, Poor: 0, Percentage: 0.00%
Oriskany Falls (Village): Total: 3, Poor: 0, Percentage: 0.00%
Oriskany (Village): Total: 3, Poor: 0, Percentage: 0.00%
Paris (Town): Total: 10, Poor: 0, Percentage: 0.00%
Remsen (Town): Total: 9, Poor: 0, Percentage: 0.00%
Remsen (Village): Total: 2, Poor: 0, Percentage: 0.00%
Rome (City): Total: 50, Poor: 3, Percentage: 6.00%
Sangerfield (Town): Total: 1, Poor: 0, Percentage: 0.00%
Steuben (Town): Total: 5, Poor: 0, Percentage: 0.00%
Trenton (Town): Total: 25, Poor: 3, Percentage: 12.00%
Utica (City): Total: 61, Poor: 6, Percentage: 9.84%
Vernon (Town): Total: 8, Poor: 2, Percentage: 25.00%
Vernon (Village): Total: 2, Poor: 0, Percentage: 0.00%
Verona (Town): Total: 47, Poor: 15, Percentage: 31.91%
Vienna (Town): Total: 8, Poor: 1, Percentage: 12.50%
Western (Town): Total: 16, Poor: 2, Percentage: 12.50%
Westmoreland (Town): Total: 20, Poor: 3, Percentage: 15.00%
Whitesboro (Village): Total: 6, Poor: 1, Percentage: 16.67%
Whitestown (Town): Total: 9, Poor: 1, Percentage: 11.11%
Baldwinsville (Village): Total: 4, Poor: 0, Percentage: 0.00%
Camillus (Town): Total: 18, Poor: 0, Percentage: 0.00%
Camillus (Village): Total: 2, Poor: 0, Percentage: 0.00%
Cicero (Town): Total: 23, Poor: 3, Percentage: 13.04%
Clay (Town): Total: 21, Poor: 1, Percentage: 4.76%
De Witt (Town): Total: 49, Poor: 5, Percentage: 10.20%
East Syracuse (Village): Total: 7, Poor: 0, Percentage: 0.00%
Elbridge (Town): Total: 17, Poor: 0, Percentage: 0.00%
Elbridge (Village): Total: 1, Poor: 0, Percentage: 0.00%
Fabius (Town): Total: 2, Poor: 0, Percentage: 0.00%
Fayetteville (Village): Total: 4, Poor: 1, Percentage: 25.00%
Geddes (Town): Total: 31, Poor: 6, Percentage: 19.35%
Jordan (Village): Total: 4, Poor: 1, Percentage: 25.00%
Lafayette (Town): Total: 19, Poor: 2, Percentage: 10.53%
Liverpool (Village): Total: 1, Poor: 0, Percentage: 0.00%
Lysander (Town): Total: 6, Poor: 0, Percentage: 0.00%
Manlius (Town): Total: 29, Poor: 4, Percentage: 13.79%
Manlius (Village): Total: 2, Poor: 0, Percentage: 0.00%
Marcellus (Town): Total: 15, Poor: 2, Percentage: 13.33%
Marcellus (Village): Total: 1, Poor: 0, Percentage: 0.00%
Minoa (Village): Total: 1, Poor: 0, Percentage: 0.00%
North Syracuse (Village): Total: 5, Poor: 0, Percentage: 0.00%
Onondaga (Town): Total: 11, Poor: 3, Percentage: 27.27%
Otisco (Town): Total: 1, Poor: 0, Percentage: 0.00%
Pompey (Town): Total: 11, Poor: 3, Percentage: 27.27%
Salina (Town): Total: 26, Poor: 3, Percentage: 11.54%
Skaneateles (Town): Total: 10, Poor: 0, Percentage: 0.00%
Skaneateles (Village): Total: 4, Poor: 2, Percentage: 50.00%
Syracuse (City): Total: 118, Poor: 10, Percentage: 8.47%
Tully (Town): Total: 2, Poor: 0, Percentage: 0.00%
Van Buren (Town): Total: 21, Poor: 2, Percentage: 9.52%
Bristol (Town): Total: 9, Poor: 0, Percentage: 0.00%
Canadice (Town): Total: 1, Poor: 0, Percentage: 0.00%
Canandaigua (City): Total: 11, Poor: 0, Percentage: 0.00%
Canandaigua (Town): Total: 8, Poor: 0, Percentage: 0.00%
East Bloomfield (Town): Total: 8, Poor: 0, Percentage: 0.00%
Farmington (Town): Total: 10, Poor: 0, Percentage: 0.00%
Geneva (City): Total: 4, Poor: 1, Percentage: 25.00%
Geneva (Town): Total: 4, Poor: 0, Percentage: 0.00%
Gorham (Town): Total: 7, Poor: 2, Percentage: 28.57%
Hopewell (Town): Total: 4, Poor: 0, Percentage: 0.00%
Manchester (Town): Total: 17, Poor: 4, Percentage: 23.53%
Manchester (Village): Total: 2, Poor: 0, Percentage: 0.00%
Naples (Town): Total: 5, Poor: 0, Percentage: 0.00%
Naples (Village): Total: 4, Poor: 1, Percentage: 25.00%
Phelps (Town): Total: 24, Poor: 3, Percentage: 12.50%
Phelps (Village): Total: 5, Poor: 0, Percentage: 0.00%
Richmond (Town): Total: 9, Poor: 0, Percentage: 0.00%
Rushville (Village): Total: 3, Poor: 1, Percentage: 33.33%
Seneca (Town): Total: 11, Poor: 1, Percentage: 9.09%
Shortsville (Village): Total: 1, Poor: 0, Percentage: 0.00%
South Bristol (Town): Total: 4, Poor: 1, Percentage: 25.00%
Victor (Town): Total: 23, Poor: 0, Percentage: 0.00%
Victor (Village): Total: 1, Poor: 0, Percentage: 0.00%
Blooming Grove (Town): Total: 24, Poor: 3, Percentage: 12.50%
Chester (Town): Total: 27, Poor: 1, Percentage: 3.70%
Chester (Village): Total: 11, Poor: 1, Percentage: 9.09%
Cornwall On Hudson (Village): Total: 3, Poor: 0, Percentage: 0.00%
Cornwall (Town): Total: 21, Poor: 7, Percentage: 33.33%
Crawford (Town): Total: 16, Poor: 2, Percentage: 12.50%
Deerpark (Town): Total: 25, Poor: 3, Percentage: 12.00%
Florida (Village): Total: 1, Poor: 1, Percentage: 100.00%
Goshen (Town): Total: 11, Poor: 1, Percentage: 9.09%
Goshen (Village): Total: 7, Poor: 0, Percentage: 0.00%
Greenwood Lake (Village): Total: 2, Poor: 0, Percentage: 0.00%
Hamptonburgh (Town): Total: 12, Poor: 2, Percentage: 16.67%
Harriman (Village): Total: 3, Poor: 0, Percentage: 0.00%
Highland Falls (Village): Total: 5, Poor: 0, Percentage: 0.00%
Highlands (Town): Total: 10, Poor: 1, Percentage: 10.00%
Middletown (City): Total: 1, Poor: 0, Percentage: 0.00%
Minisink (Town): Total: 15, Poor: 1, Percentage: 6.67%
Monroe (Town): Total: 6, Poor: 0, Percentage: 0.00%
Monroe (Village): Total: 3, Poor: 0, Percentage: 0.00%
Montgomery (Town): Total: 23, Poor: 6, Percentage: 26.09%
Mount Hope (Town): Total: 10, Poor: 3, Percentage: 30.00%
Newburgh (City): Total: 8, Poor: 3, Percentage: 37.50%
Newburgh (Town): Total: 43, Poor: 4, Percentage: 9.30%
New Windsor (Town): Total: 13, Poor: 5, Percentage: 38.46%
Otisville (Village): Total: 1, Poor: 0, Percentage: 0.00%
Port Jervis (City): Total: 8, Poor: 1, Percentage: 12.50%
Tuxedo (Town): Total: 13, Poor: 1, Percentage: 7.69%
Walden (Village): Total: 5, Poor: 1, Percentage: 20.00%
Wallkill (Town): Total: 49, Poor: 4, Percentage: 8.16%
Warwick (Town): Total: 23, Poor: 3, Percentage: 13.04%
Warwick (Village): Total: 7, Poor: 2, Percentage: 28.57%
Washingtonville (Village): Total: 2, Poor: 0, Percentage: 0.00%
Wawayanda (Town): Total: 30, Poor: 4, Percentage: 13.33%
Woodbury (Town): Total: 24, Poor: 5, Percentage: 20.83%
Albion (Town): Total: 14, Poor: 2, Percentage: 14.29%
Albion (Village): Total: 3, Poor: 0, Percentage: 0.00%
Barre (Town): Total: 2, Poor: 0, Percentage: 0.00%
Carlton (Town): Total: 32, Poor: 5, Percentage: 15.62%
Clarendon (Town): Total: 1, Poor: 0, Percentage: 0.00%
